"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_42","2002",29.74,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_51","2002",33.22,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_52","2002",28.92,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_61","2002",38.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_71","2002",39.06,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_72","2002",38.63,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_73","2002",37.49,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_74","2002",37.89,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_81","2002",38.52,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_82","2002",36.75,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_83","2002",42.14,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_91","2002",22.98,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_92","2002",34.81,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_93","2002",34.82,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_X","2002",30.89,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_TOTAL","2002",40.15,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_01","2002",42.56,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_11","2002",43.37,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_12","2002",46.98,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_13","2002",48.29,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_21","2002",42.42,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2002",49.34,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2002",40.8,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2002",42.15,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2002",39.9,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2002",38.68,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2002",38.27,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2002",40.62,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2002",39.49,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2002",36.1,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2002",40.31,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2002",38.56,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2002",40.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2002",39.54,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2002",38.82,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2002",38.61,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2002",39.63,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2002",38.65,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2002",38.53,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2002",42.68,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_91","2002",33.35,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_92","2002",37.01,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_93","2002",37.25,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_X","2002",34.02,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_TOTAL","2002",31.05,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_01","2002",40.44,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_11","2002",43.94,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_12","2002",42.64,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_13","2002",40.78,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_21","2002",37.84,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_22","2002",39.29,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_23","2002",32.78,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_24","2002",35.88,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_31","2002",34.76,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_32","2002",33.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_33","2002",32.45,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_34","2002",33.44,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_41","2002",31.67,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_42","2002",28.04,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_51","2002",30.21,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_52","2002",26.79,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_61","2002",34.59,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_71","2002",32.33,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_72","2002",34.81,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_73","2002",34.82,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_74","2002",32.99,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_81","2002",36.78,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_82","2002",33.09,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_83","2002",32.04,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_91","2002",18.2,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_92","2002",31.37,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_93","2002",30.41,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_X","2002",26.21,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_TOTAL","2001",36.31,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_01","2001",41.71,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_11","2001",43.31,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_12","2001",45.64,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_13","2001",44.7,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_21","2001",42.01,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_22","2001",44.72,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_23","2001",35.66,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_24","2001",39.82,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_31","2001",38.77,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_32","2001",34,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_33","2001",33.84,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_34","2001",36.08,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_41","2001",34.77,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_42","2001",30.28,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_51","2001",33.6,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_52","2001",29.14,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_61","2001",37.99,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_71","2001",39.6,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_72","2001",39.02,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_73","2001",37.74,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_74","2001",38.08,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_81","2001",39.33,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_82","2001",37.44,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_83","2001",42.6,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_91","2001",23.15,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_92","2001",34.36,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_93","2001",34.81,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_X","2001",30.93,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_TOTAL","2001",40.47,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_01","2001",41.7,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_11","2001",44.71,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_12","2001",46.7,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_13","2001",48.53,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_21","2001",42.66,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2001",49.93,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2001",40.76,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2001",42.75,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2001",40.1,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2001",38.63,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2001",39.26,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2001",40.75,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2001",39.97,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2001",35.99,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2001",40.91,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2001",38.79,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2001",40.37,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2001",39.97,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2001",39.21,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2001",38.87,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2001",39.77,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2001",39.57,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2001",38.95,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2001",43.08,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_91","2001",34.07,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_92","2001",36.8,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_93","2001",37.24,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_X","2001",34.27,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_TOTAL","2001",31.17,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_01","2001",42.35,"U",,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_11","2001",37.63,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_12","2001",41.57,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_13","2001",39.58,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_21","2001",37.79,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_22","2001",38.62,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_23","2001",32.02,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_24","2001",35.98,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_31","2001",34.51,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_32","2001",33.01,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_33","2001",32.64,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_34","2001",33.52,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_41","2001",32.07,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_42","2001",28.73,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_51","2001",30.57,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_52","2001",26.96,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_61","2001",33.78,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_71","2001",33.65,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_72","2001",35.02,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_73","2001",35.28,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_74","2001",33.34,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_81","2001",36.6,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_82","2001",34.14,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_83","2001",33.34,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_91","2001",18.66,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_92","2001",31.04,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_93","2001",30.59,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO88_X","2001",26.08,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_TOTAL","2000",36.57,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_01","2000",42.37,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_11","2000",44.89,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_12","2000",45.99,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_13","2000",45.56,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_21","2000",41.97,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_22","2000",44.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_23","2000",36.14,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_24","2000",39.63,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_31","2000",38.9,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_32","2000",34.66,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_33","2000",33.92,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_34","2000",36.19,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_41","2000",34.61,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_42","2000",30.71,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_51","2000",33.93,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_52","2000",30.14,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_61","2000",39.25,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_71","2000",39.69,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_72","2000",38.87,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_73","2000",36.96,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_74","2000",38.58,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_81","2000",39.57,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_82","2000",37.29,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_83","2000",43.04,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_91","2000",24.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_92","2000",36.52,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_93","2000",35.37,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO88_X","2000",32.25,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_TOTAL","2000",40.58,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_01","2000",42.33,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_11","2000",45.88,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_12","2000",46.86,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_13","2000",48.82,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_21","2000",42.56,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2000",49.71,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2000",40.62,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2000",42.34,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2000",40.22,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2000",39.51,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2000",38.42,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2000",40.79,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2000",39.92,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2000",36.13,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2000",40.95,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2000",39.92,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2000",41.02,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2000",40.04,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2000",39.01,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2000",38.43,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2000",40.44,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2000",39.8,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2000",39.11,,,"R1:3513"
"DEU","BA:2242","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2000",43.63,,,"R1:3513"
