"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2024",1108.04,"U",,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",634.28,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",1074.24,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",1448.88,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",1142.49,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",604.88,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",344.09,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",230.41,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",336.35,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",378.59,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",222.05,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2024",917,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",671.84,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",1061.74,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",1587.23,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",1203.29,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",520.53,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",387.44,,,"T30:2","R1:3513"
