"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_X","2014",5356.326,"U",,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_TOTAL","2014",8848.569,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_X","2014",6790.229,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_0","2014",7336.728,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_1","2014",8438.022,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_2","2014",8775.689,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_3","2014",11725.436,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_4","2014",8832.202,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_6","2014",22152.884,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_9","2014",8611.586,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_TOTAL","2014",9135.149,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_X","2014",7059.028,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_0","2014",7581.825,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_1","2014",8609.475,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_2","2014",9290.83,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_3","2014",12190.828,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_4","2014",9199.277,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_6","2014",23507.273,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_9","2014",8664.589,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_TOTAL","2014",5517.315,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_X","2014",2944.382,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_0","2014",2766.704,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_1","2014",3128.27,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_2","2014",2215.276,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_3","2014",7229.226,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_4","2014",7596.844,,,"T30:110","R1:3513"
