"ref_area","source","indicator","sex","classif1","classif2","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2019",27.38,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2019",15.972,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2019",1.319,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2019",0.348,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2019",0.258,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2019",69.806,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2019",0.336,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2019",23.357,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2019",40.668,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2019",5.445,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2019",6.462,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2019",3.035,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2019",3.262,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2019",39.361,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2019",9.499,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2019",28.525,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2019",1.337,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2019",23.634,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2019",0.336,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2019",13.602,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2019",8.85,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2019",0.846,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2019",0.348,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_BAS","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_INT","2019",0.258,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2019",60.421,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2019",0.392,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2019",19.993,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2019",31.156,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2019",8.881,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2019",9.827,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2019",0.589,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2019",3.25,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2019",5.989,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2019",28.829,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2019",5.626,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_INT","2019",20.784,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2019",2.419,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2019",21.765,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2019",0.392,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2019",13.778,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_INT","2019",7.122,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2019",0.473,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_BAS","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_INT","2019",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2018",142.764,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2018",0.746,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2018",47.239,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2018",80.72,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2018",14.06,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2018",17.844,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2018",0.325,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2018",8.055,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2018",9.464,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2018",70.808,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_LTB","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2018",16.382,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_INT","2018",51.214,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2018",3.184,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2018",53.777,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2018",0.718,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2018",30.314,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2018",21.39,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2018",1.354,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_ADV","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2018",73.316,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2018",0.332,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2018",25.578,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2018",42.589,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2018",4.817,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2018",7.895,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2018",0.158,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2018",4.156,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2018",3.582,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2018",37.771,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_LTB","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2018",10.12,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2018",27.065,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2018",0.586,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2018",27.374,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2018",0.332,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2018",15.083,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2018",11.368,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2018",0.591,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_BAS","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_INT","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_ADV","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2018",69.449,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2018",0.414,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2018",21.661,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2018",38.131,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2018",9.243,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2018",9.949,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2018",0.167,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2018",3.899,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2018",5.883,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2018",33.037,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_LTB","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2018",6.262,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_INT","2018",24.149,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2018",2.598,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2018",26.403,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2018",0.386,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2018",15.231,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_INT","2018",10.023,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2018",0.763,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_BAS","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_INT","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_ADV","2018",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2017",160.324,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2017",0.877,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2017",55.408,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2017",89.762,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2017",14.277,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2017",19.385,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2017",0.653,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2017",9.396,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2017",9.336,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2017",76.333,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_LTB","2017",0.153,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2017",16.952,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_INT","2017",55.602,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2017",3.625,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2017",64.261,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2017",0.724,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2017",37.697,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2017",24.608,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2017",1.232,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2017",0.346,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2017",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2017",0.156,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_ADV","2017",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2017",81.867,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2017",0.201,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2017",28.65,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2017",46.628,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2017",6.388,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2017",8.628,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2017",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2017",4.153,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2017",4.373,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2017",42.139,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_LTB","2017",,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2017",9.973,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2017",30.733,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2017",1.374,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2017",30.927,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_LTB","2017",0.142,"U",,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2017",18.563,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2017",11.666,,,,"R1:3513"
"HUN","BA:656","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2017",0.556,"U",,,"R1:3513"
