"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2017",40.94,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2017",35.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2017",41.65,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2017",43,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2017",42.11,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2017",35.94,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2017",40.5,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2017",41.75,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2017",42.06,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2017",47.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2017",50.2,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2017",36.66,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2017",50.89,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2017",48.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2017",48.2,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2017",51.5,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2017",43.18,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2017",46.25,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2017",47.33,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_91","2017",43.57,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_92","2017",40.25,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_93","2017",49.47,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_X","2017",47.84,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_TOTAL","2017",39.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_11","2017",39.56,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_12","2017",42.93,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_13","2017",40.54,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_21","2017",42.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_22","2017",40.69,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_23","2017",35,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_24","2017",39.43,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_31","2017",41.82,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_32","2017",42.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_33","2017",39.83,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_34","2017",39.89,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_41","2017",40.68,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_42","2017",43.69,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_51","2017",43.35,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_52","2017",45.49,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_61","2017",20.62,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_72","2017",48.48,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_73","2017",14.5,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_74","2017",31.92,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_82","2017",38.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_83","2017",40,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_91","2017",41.2,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_92","2017",38.39,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_93","2017",46,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_X","2017",43.17,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_TOTAL","2016",44.71,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_11","2016",41.74,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_12","2016",48.45,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_13","2016",46.63,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_21","2016",43.68,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_22","2016",41.32,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_23","2016",30.38,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_24","2016",40.57,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_31","2016",42.46,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_32","2016",43.25,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_33","2016",33.63,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_34","2016",41.34,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_41","2016",41.29,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_42","2016",43.03,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_51","2016",46.71,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_52","2016",50.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_61","2016",39.82,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_71","2016",50.02,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_72","2016",48.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_73","2016",47.92,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_74","2016",43.58,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_81","2016",44.65,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_82","2016",46.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_83","2016",47.88,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_91","2016",41.87,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_92","2016",40.54,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_93","2016",48.9,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_X","2016",42.93,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_TOTAL","2016",46.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_11","2016",42.03,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_12","2016",49.06,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_13","2016",46.78,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_21","2016",44.27,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2016",41.44,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2016",29.69,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2016",41.21,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2016",42.82,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2016",42.58,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2016",28.89,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2016",41.82,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2016",41.66,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2016",42.76,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2016",47.25,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2016",52.1,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2016",40.53,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2016",50.03,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2016",48.82,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2016",48.84,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2016",56.26,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2016",44.77,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2016",47.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2016",47.98,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_91","2016",42.54,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_92","2016",40.1,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_93","2016",49.04,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_X","2016",43.5,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_TOTAL","2016",39.47,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_11","2016",40.7,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_12","2016",44.24,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_13","2016",45.47,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_21","2016",41.03,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_22","2016",41.24,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_23","2016",31.16,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_24","2016",39.45,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_31","2016",39.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_32","2016",43.57,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_33","2016",35.49,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_34","2016",40.28,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_41","2016",40.67,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_42","2016",43.53,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_51","2016",43.4,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_52","2016",48.1,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_61","2016",25.48,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_71","2016",,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_72","2016",47.48,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_73","2016",,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_74","2016",29.51,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_81","2016",,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_82","2016",41.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_83","2016",,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_91","2016",39.91,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_92","2016",42.57,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_93","2016",46.23,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_X","2016",41.26,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_TOTAL","2015",43.89,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_11","2015",39.59,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_12","2015",48.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_13","2015",46.54,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_21","2015",41.43,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_22","2015",41.85,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_23","2015",30.19,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_24","2015",40.65,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_31","2015",44.18,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_32","2015",41.79,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_33","2015",31.94,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_34","2015",41.53,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_41","2015",41.51,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_42","2015",43.76,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_51","2015",47.27,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_52","2015",51.25,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_61","2015",42.23,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_71","2015",47.78,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_72","2015",47.97,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_73","2015",49.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_74","2015",44.02,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_81","2015",41.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_82","2015",46.41,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_83","2015",46.99,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_91","2015",43.14,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_92","2015",36.61,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_93","2015",46.57,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO88_X","2015",42.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_TOTAL","2015",45.21,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_11","2015",40.28,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_12","2015",48.86,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_13","2015",46.53,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_21","2015",41.68,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_22","2015",42.44,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_23","2015",29.65,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_24","2015",41.58,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_31","2015",44.76,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_32","2015",41.78,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_33","2015",32.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_34","2015",41.68,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_41","2015",42.6,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_42","2015",44.1,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_51","2015",47.4,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_52","2015",51.84,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_61","2015",42.36,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_71","2015",47.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_72","2015",47.95,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_73","2015",50.54,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_74","2015",53.9,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_81","2015",41.44,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_82","2015",46.94,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_83","2015",46.99,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_91","2015",43.69,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_92","2015",36.65,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_93","2015",46.66,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO88_X","2015",43.63,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_TOTAL","2015",39.3,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_11","2015",38.22,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_12","2015",45.52,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_13","2015",,"U","T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_21","2015",40,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_22","2015",41.53,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_23","2015",30.84,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_24","2015",38.88,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_31","2015",40.46,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_32","2015",41.8,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_33","2015",31.39,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_34","2015",41.16,,"T11:142","R1:3513"
"KOS","BA:700","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO88_41","2015",39.85,,"T11:142","R1:3513"
