"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2025",131.111,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2024",12097.588,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2024",906.325,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2024",10217.211,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2024",634.742,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2024",339.31,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2024",5783.328,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2024",599.497,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2024",4776.451,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2024",196.597,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2024",210.782,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2024",6314.26,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2024",306.827,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2024",5440.76,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2024",438.145,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2024",128.528,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",12097.588,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",92.714,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",543.195,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",270.416,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",77.257,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",3037.264,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",5827.314,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",769.197,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",506.18,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",634.742,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2024",137.501,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2024",201.809,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",5783.328,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",77.635,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",327.125,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",194.737,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",56.554,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",872.613,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2024",2625.222,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",722.108,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",499.954,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2024",196.597,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2024",132.814,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2024",77.968,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",6314.26,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",15.078,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",216.07,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",75.679,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",20.703,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",2164.651,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",3202.091,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",47.089,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",6.226,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",438.145,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2024",4.687,"U",,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2024",123.841,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",11542.826,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",822.559,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",9522.593,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",692.953,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",504.72,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",5509.006,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",561.551,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",4490.48,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",189.788,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2023",267.187,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",6033.82,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",261.008,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",5032.113,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",503.166,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2023",237.534,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",11542.826,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",110.634,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",476.257,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",235.669,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",57.072,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",2448.292,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",5892.461,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",649.874,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",474.895,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",692.953,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",136.921,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",367.8,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",5509.006,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",95.418,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",293.987,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",172.147,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",40.707,,,,"R1:3513"
